customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,account_Charges.Daily,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check,Churn_numeric
-0.39587318921899967,-0.7809710680732329,1.8994115907030051,0.6386288911761838,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-1.4965149844461663,-0.44772452095737914,-1.4971418111386932,False,False,True,False,True,False,True,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.139114510181606,0.3387589672824658,1.263757292746443,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,1.340186826943511,-0.7515201546262859,0.8207203224301924,0.7580674982529471,1.3305952678811246,0.7672831932524542,False,True,False,False,False,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.30594304985008,0.3387589672824658,1.263757292746443,1.9535176844051303,1.6180481722979279,-0.6138403701289122,-0.5165640567569153,1.340186826943511,-0.7515201546262859,0.8207203224301924,0.9305587392013337,1.6223221036209865,0.9303283859990702,False,True,False,False,False,False,True,False,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,-0.6542922912544897,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-1.6637792180930868,-0.8343694526138552,-1.7114498541348984,False,False,True,False,True,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,-0.028685267497712212,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,0.2684711476822741,-0.05504433464724565,0.11764864600798788,True,True,False,False,False,False,False,False,0.0
2.5260614440014364,-0.7809710680732329,-0.5264788342319647,-1.0713636404256748,0.3387589672824658,-0.7912911804661192,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-0.6549668089100985,-0.8953621019167274,-0.7804738832694411,True,False,False,False,False,False,True,False,1.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.028685267497712212,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,-1.2184418646280768,0.3538456002728898,0.013515243785780425,0.3102732233735753,False,False,False,True,False,False,False,True,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,-0.11209953733194922,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-1.482576298308923,-0.6486939287615583,-1.4854605675467942,True,False,True,False,True,True,False,False,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,-0.11209953733194922,0.3387589672824658,-0.7912911804661192,1.9535176844051303,1.6180481722979279,1.6290880311276865,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-0.22460987442270972,-0.20043910584899505,-0.12529340181715284,True,False,False,True,False,False,False,False,0.0
-0.39587318921899967,-0.7809710680732329,1.8994115907030051,0.0547290023365248,-2.951951377175427,-0.7912911804661192,1.9535176844051303,1.6180481722979279,1.6290880311276865,1.935868334080743,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-0.8030653491183092,-0.3689461590766829,-0.8743598433541501,True,False,False,False,False,False,False,True,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.8481358037726205,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,0.5960302719074932,1.9508548484229271,0.6823231948274487,True,False,False,False,True,False,False,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.5708780214202528,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,1.6180481722979279,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-0.57830403515526,-0.6042296473169981,-0.5571337925074211,False,False,False,True,False,True,False,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.30497181183923583,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.0873689582453214,0.6778733327628307,1.1397801860554793,False,True,False,True,False,False,True,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-1.1130707753427933,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-0.8274580498584853,-0.9167598229615131,-0.8238288648372207,True,False,False,False,False,False,False,True,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.0547290023365248,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,0.9113930457626243,0.2552226205021478,0.7583588625011478,True,True,False,False,False,False,True,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,1.5144787244356726,0.3387589672824658,1.263757292746443,1.9535176844051303,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,-0.7515201546262859,-1.2184418646280768,0.46012808206937034,1.608559894145601,0.6569334337468177,True,False,False,True,False,False,True,False,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,0.4718003515077098,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.1117616589854975,0.7855020407530565,0.9901435639586852,False,True,False,False,False,True,False,False,0.0
2.5260614440014364,-0.7809710680732329,-0.5264788342319647,0.5135074864248284,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,0.8190492501033867,0.7426151554111567,0.825047794148579,False,True,False,False,False,False,True,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.5135074864248284,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,1.2703142137966406,0.9086989624521488,1.1400217352384996,True,True,False,False,False,True,False,False,1.0
2.5260614440014364,-0.7809710680732329,-0.5264788342319647,-0.6959994261716083,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,1.6180481722979279,-0.6138403701289122,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,0.9392704180371109,-0.424795125436097,1.172076832064932,False,True,False,False,False,False,True,False,1.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,-0.9045351007572008,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-0.6166354220326792,-0.7931971282531082,-0.5420214846466521,False,False,False,False,False,False,True,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.0964361372536433,0.3387589672824658,1.263757292746443,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,1.3306363027579446,0.8207203224301924,-0.1235543999276954,-0.07358445405677688,-0.17703034648803692,True,False,False,False,False,False,False,True,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.028685267497712212,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-1.6951412619018844,-0.694781327934943,-1.6797525453886772,True,False,True,False,False,False,True,False,0.0
2.5260614440014364,1.2804571652918497,-0.5264788342319647,1.7647215339383837,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,1.2807682283995732,2.4047562921667534,1.2611493601700807,True,True,False,True,False,False,True,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.2225287800158429,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.441063118977872,1.9218216158087413,1.4443820725951422,False,True,False,True,False,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.2642359149329614,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,1.6290880311276865,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-0.6183777577998348,0.37910536659370137,-0.63895724343475,True,False,False,True,False,True,False,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.4874637515860158,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,-0.5165640567569153,-0.746164624137251,1.3306363027579446,0.8207203224301924,0.11688793593975276,-0.3828226726174788,0.267199246315957,True,False,False,False,False,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.7230143990212652,0.3387589672824658,1.263757292746443,1.9535176844051303,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.6710514402423873,2.8043175832145795,1.7529147730024814,False,True,False,False,True,False,True,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-1.1130707753427933,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-1.6794602399974854,-0.9279387605586288,-1.671852304302993,True,False,True,False,False,False,True,False,1.0
-0.39587318921899967,-0.7809710680732329,1.8994115907030051,-1.1130707753427933,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,1.6290880311276865,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,1.1047923159168758,-0.8914071812535351,1.0993981175094902,True,True,False,False,False,False,True,False,1.0
2.5260614440014364,1.2804571652918497,1.8994115907030051,0.1798504070878803,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,1.6180481722979279,-0.6138403701289122,-0.5165640567569153,1.340186826943511,1.3306363027579446,0.8207203224301924,0.9026813669268471,0.3712869685196449,0.7411233885787497,True,True,False,False,False,False,False,True,0.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,-0.4874637515860158,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,1.6290880311276865,-0.5165640567569153,1.340186826943511,-0.7515201546262859,0.8207203224301924,0.7929142135960554,-0.2776172108139488,0.7659983092532638,True,True,False,False,False,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,0.8888717006788949,0.3387589672824658,1.263757292746443,1.9535176844051303,-0.6180285711641176,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,-1.2184418646280768,0.5681528996330062,0.918986328339065,0.513026415782979,True,False,False,True,False,False,True,False,1.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,1.8064286688555022,-2.951951377175427,-0.7912911804661192,-0.5118970808316547,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,-1.2184418646280768,-0.34134637082212294,0.9585583957840693,-0.3350289261699482,False,False,False,False,True,False,False,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.2215575420049988,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,-0.5165640567569153,1.340186826943511,1.3306363027579446,-1.2184418646280768,1.3765966955931213,0.7297673784590525,1.471199929136207,False,True,False,False,False,False,True,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,-0.7377065610887268,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-1.6759755684631745,-0.8511721502291517,-1.7091375884512834,False,False,True,False,False,False,False,False,0.0
-0.39587318921899967,1.2804571652918497,-0.5264788342319647,-0.27892807700042327,0.3387589672824658,1.263757292746443,-0.5118970808316547,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.503787206595467,0.12240129649551826,1.4666354566179025,True,True,False,False,False,False,True,False,1.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,0.3883860816734728,-2.951951377175427,-0.7912911804661192,1.9535176844051303,1.6180481722979279,1.6290880311276865,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,-1.2184418646280768,-0.9703295827652294,-0.27459958348712005,-1.0022170376447557,True,False,False,False,False,False,False,False,1.0
2.5260614440014364,-0.7809710680732329,-0.5264788342319647,-0.07039240241483072,0.3387589672824658,-0.7912911804661192,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,1.340186826943511,-0.7515201546262859,0.8207203224301924,0.6186806368805134,0.06595794899597128,0.5659984442825132,False,True,False,False,False,True,False,False,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,0.9305788355960134,-2.951951377175427,-0.7912911804661192,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,1.935868334080743,-0.746164624137251,-0.7515201546262859,0.8207203224301924,-1.13759381641215,-0.13738898336873953,-1.1471529753770946,True,False,False,True,False,False,False,True,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.8628279658400823,0.3387589672824658,1.263757292746443,-0.5118970808316547,-0.6180285711641176,-0.6138403701289122,-0.5165640567569153,-0.746164624137251,-0.7515201546262859,0.8207203224301924,0.20226238853036796,-0.7032626895883783,0.17284022571808208,False,True,False,False,False,False,True,False,1.0
-0.39587318921899967,1.2804571652918497,1.8994115907030051,1.3893573196843172,0.3387589672824658,1.263757292746443,1.9535176844051303,1.6180481722979279,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,-1.2184418646280768,0.6988280821696626,1.5899054706706595,0.7821249409216721,False,False,False,False,True,False,False,True,0.0
-0.39587318921899967,-0.7809710680732329,-0.5264788342319647,-0.5291708865031343,0.3387589672824658,-0.7912911804661192,-0.5118970808316547,-0.6180285711641176,1.6290880311276865,1.935868334080743,1.340186826943511,1.3306363027579446,0.8207203224301924,1.160547060465849,-0.22652329357559817,1.232815847454071,True,True,False,False,False,False,True,False,1.0
-0.39587318921899967,-0.7809710680732329,1.8994115907030051,-0.07039240241483072,-2.951951377175427,-0.7912911804661192,1.9535176844051303,-0.6180285711641176,-0.6138403701289122,1.935868334080743,-0.746164624137251,1.3306363027579446,-1.2184418646280768,-0.7751879768438226,-0.4125874512502897,-0.8302320621149234,False,False,False,False,False,False,False,True,0.0
